idx	X	Y	component
469	10707.30594109199	45227.74756022438	0
470	10706.28683830651	45227.45630027037	0
471	10707.30468154913	45227.74773812873	0
472	10707.3054411045	45227.74743500546	0
473	10730.44852834858	45240.18483627037	0
474	10730.49726015254	45240.42157408204	0
475	10731.25402282958	45240.23519192076	0
476	10730.44895593199	45240.18493401227	0
477	10731.35960622637	45240.17225233892	0
478	10731.25575139749	45240.23509018167	0
479	10845.80680565046	45262.52159611496	0
480	10845.80064889402	45262.59737440641	0
481	10847.71675659785	45262.76741795715	0
482	10845.80745958728	45262.52182090302	0
483	10847.730059924	45262.7664999855	0
484	10847.71718944922	45262.76750012318	0
485	10852.88957714526	45264.17214625736	0
486	10852.89015244864	45264.23197362289	0
487	10853.70552117022	45264.54433546136	0
488	10852.88892842017	45264.17248394011	0
489	10853.80208724218	45264.40377980756	0
490	10853.80304675292	45264.4039661425	0
491	10858.04096540557	45264.48104714873	0
492	10858.00727112202	45264.64251838518	0
493	10860.03635041579	45264.77241392776	0
494	10858.04005160078	45264.48125932648	0
495	10860.0737843836	45264.74993632545	0
496	10860.07360591306	45264.75002126998	0
497	10861.09243522023	45265.10215744285	0
498	10861.08936283874	45265.10643593239	0
499	10862.06087165076	45265.42979704654	0
500	10861.09180079294	45265.10191729845	0
501	10862.1080832343	45265.39573280553	0
502	10862.10758189186	45265.39515465216	0
503	10874.59323055288	45265.51100097769	0
504	10874.72098193494	45265.51008694153	0
505	10875.05737522851	45266.23377491162	0
506	10874.59593991391	45265.51127107642	0
507	10875.58752797527	45265.65647067563	0
508	10875.5867572343	45265.65645460534	0
509	10932.62499743661	45267.506035284	0
510	10932.77812131824	45267.85502415173	0
511	10933.42240163442	45267.39002985412	0
512	10932.62596225338	45267.50616488273	0
513	10933.44519726519	45267.3968112908	0
514	10933.4261350677	45267.38981644429	0
515	10957.18319982329	45268.94622022743	0
516	10957.18199049832	45268.94535735738	0
517	10957.97726333033	45269.74672372017	0
518	10957.18927831231	45268.96409199556	0
519	10957.97376425008	45269.74379618604	0
520	10957.97763608103	45269.74524616785	0
521	10988.55504376057	45274.00885815738	0
522	10988.55500361603	45274.00887599999	0
523	10989.5152696371	45274.38271732099	0
524	10988.54931517275	45274.01497345612	0
525	10989.5458448027	45274.40896564426	0
526	10989.54455741023	45274.40823901268	0
527	10990.54396563725	45274.6287065568	0
528	10990.54456072782	45274.62888831047	0
529	10992.261337346	45275.80788003245	0
530	10990.51976753496	45274.63834110554	0
531	10992.24920527686	45275.83410798237	0
532	10992.26104794464	45275.80763121931	0
533	11036.22303535885	45288.6383582593	0
534	11036.22255567009	45288.6384419356	0
535	11061.74664899716	45290.94182121068	0
536	11036.1767569525	45288.49789288253	0
537	11061.90969942894	45290.5190129443	0
538	11061.74640581883	45290.94181971518	0
539	11092.18597073953	45287.78182721825	0
540	11092.20583985018	45287.9715916927	0
541	11093.13063588851	45287.76029991746	0
542	11092.18601966794	45287.7818326484	0
543	11093.17008608396	45287.74683082421	0
544	11093.17557428933	45287.74676282581	0
545	11107.72575735285	45287.1272534251	0
546	11107.7265608687	45287.12719721278	0
547	11108.72110870079	45287.24229504808	0
548	11107.67313756534	45287.06812178577	0
549	11108.7205309882	45287.24307465733	0
550	11108.71973725124	45287.24277262533	0
551	11110.78673817691	45287.18882094831	0
552	11110.76912028834	45287.19477134418	0
553	11111.78973154246	45287.01336197439	0
554	11110.78721552908	45287.18885443334	0
555	11111.79411150784	45287.01553962236	0
556	11111.79569866294	45287.0153902734	0
557	11124.50235711068	45283.02244531509	0
558	11124.49187786992	45283.00266727389	0
559	11125.50797500172	45282.80594778426	0
560	11124.50258742857	45283.02243472324	0
561	11125.51751574464	45282.88246053388	0
562	11125.5174959717	45282.88205134907	0
563	11126.4790111715	45283.49280533133	0
564	11125.5079268985	45282.805996762	0
565	11126.47522871164	45283.47979812009	0
566	11126.4751706153	45283.47953900645	0
567	11187.07837726754	45292.35933685753	0
568	11187.08077784008	45292.39848312955	0
569	11188.01997017478	45291.92334297829	0
570	11187.07802298494	45292.35985556598	0
571	11188.02410569236	45291.92454314078	0
572	11188.02447869601	45291.92453532865	0
573	11199.43551033461	45291.86742263273	0
574	11199.42693295291	45291.86233566601	0
575	11200.32671704335	45292.36743610526	0
576	11199.43501648994	45291.86732931476	0
577	11200.34809706367	45292.36670808023	0
578	11200.35066403248	45292.36558952538	0
579	11287.69520437557	45291.23774994082	0
580	11287.69423881776	45291.23768041894	0
581	11288.74966000954	45291.29248033377	0
582	11287.69510265804	45291.23775540837	0
583	11288.74466169736	45291.29611368421	0
584	11288.74631743353	45291.29610205397	0
585	11291.84226124789	45290.87538140798	0
586	11291.84309270595	45290.87442868737	0
587	11292.8832673427	45291.11306267516	0
588	11291.84302769474	45290.87542251062	0
589	11292.86569945269	45291.15142872789	0
590	11292.86481786595	45291.15134954538	0
591	11304.31007705693	45290.37507430573	0
592	11304.31084439197	45290.37634013316	0
593	11305.29899641887	45290.68843549037	0
594	11304.31015407474	45290.37487852668	0
595	11305.28697591102	45290.68705046782	0
596	11305.29919918828	45290.68846495463	0
597	11323.33182599607	45295.00953722625	0
598	11323.3547158351	45295.00397146479	0
599	11324.37724115768	45294.68705008495	0
600	11323.33238619849	45295.00972629546	0
601	11324.36907092022	45294.67847233268	0
602	11324.3786371234	45294.68749285899	0
603	11326.40151057872	45295.14998673669	0
604	11326.23826882723	45295.3975552792	0
605	11327.4874552807	45295.18224024722	0
606	11326.40221148616	45295.15007315323	0
607	11327.48819452893	45295.18318847453	0
608	11327.48806960198	45295.18319161859	0
609	11347.76680589963	45299.31143213926	0
610	11347.7669510219	45299.31281856036	0
611	11348.7860946196	45299.2920476294	0
612	11347.76673912055	45299.31144167744	0
613	11348.78766701755	45299.29012832645	0
614	11348.78714109441	45299.29010131331	0
615	11369.26240042276	45301.16198249142	0
616	11369.26371985834	45301.16235538342	0
617	11370.16109045329	45301.47305639496	0
618	11369.26600841061	45301.17239095212	0
619	11370.17532845939	45301.46879004026	0
620	11370.1757789205	45301.46888472934	0
621	11376.10226209003	45303.49474953162	0
622	11376.10500114771	45303.49482664285	0
623	11377.04151454588	45303.88305817751	0
624	11376.10326931028	45303.49492247978	0
625	11377.07483909349	45303.86346179845	0
626	11377.04202096476	45303.88317372729	0
627	11409.25221862525	45302.39585393047	0
628	11409.25259832812	45302.39581598266	0
629	11410.19484231915	45302.76950998904	0
630	11409.25328335397	45302.39551765777	0
631	11410.19821365145	45302.76876516436	0
632	11410.19821365235	45302.76876516393	0
633	11467.37255477646	45309.17948405929	0
634	11467.37372875599	45309.17953365001	0
635	11467.96451964421	45309.08651958717	0
636	11467.37213688758	45309.19275139791	0
637	11468.32145481132	45309.08489092197	0
638	11467.97277898728	45309.0857181789	0
639	11516.83514182024	45313.11311547831	0
640	11516.8216515965	45313.11860237335	0
641	11517.78019933306	45313.42027569267	0
642	11516.84050765348	45313.11357582271	0
643	11517.79762174466	45313.42000019524	0
644	11517.79762174567	45313.42000019531	0
645	11599.87112051706	45328.04841302578	0
646	11599.87050852917	45328.04848679288	0
647	11600.5847360952	45328.45673172718	0
648	11599.93306963655	45328.03068462503	0
649	11600.96126672794	45327.89310575411	0
650	11600.59391040271	45328.4595790373	0
651	11616.3129685474	45328.19900043608	0
652	11616.31281676124	45328.19888068538	0
653	11617.26860938003	45328.12693622604	0
654	11616.31668753562	45328.19994899166	0
655	11617.25885670912	45328.18685405202	0
656	11617.26955773008	45328.12706814959	0
657	11630.62969186028	45326.3780651533	0
658	11630.64211445035	45326.36899692186	0
659	11631.62845659164	45326.78259554067	0
660	11630.63020107915	45326.37810131251	0
661	11631.62852174159	45326.65162320715	0
662	11631.62866053005	45326.65170290142	0
663	11632.65353221085	45326.58886705223	0
664	11632.68950976617	45326.57329795077	0
665	11633.64445033805	45326.57761834734	0
666	11632.65371337137	45326.58886960363	0
667	11633.64712148102	45326.58030495283	0
668	11633.64469965706	45326.57765950769	0
669	11690.64595939503	45327.26824125757	0
670	11690.64599515501	45327.26756018685	0
671	11691.52618193436	45326.98020888185	0
672	11691.51655306266	45326.98594467265	0
673	11692.45320563337	45326.80022676956	0
674	11690.64587466822	45327.26824347043	0
675	11691.62776686158	45326.99558381231	0
676	11691.62895552091	45326.99564474254	0
677	11692.52743868605	45326.87901732756	0
678	11692.52990578005	45326.87917230467	0
679	11772.4858519929	45339.11664251292	0
680	11773.01955221116	45337.63846615637	0
681	11773.05200224857	45338.62376959145	0
682	11772.48747989765	45339.11698127211	0
683	11773.32492144818	45338.91187483042	0
684	11773.32498679627	45338.9105373982	0
685	11908.60830264684	45401.78192475652	0
686	11908.63595056471	45401.85999228983	0
687	11909.67025236673	45401.68508962337	0
688	11908.60830214091	45401.78190416232	0
689	11909.66743740709	45401.68342641667	0
690	11909.66815594058	45401.68359721918	0
691	12071.91996699527	45482.03933663931	0
692	12071.91901606555	45482.04812054506	0
693	12073.68879635619	45482.94289383337	0
694	12071.92019874493	45482.03940857959	0
695	12073.70750682934	45482.92138225821	0
696	12073.7060652297	45482.92139789793	0
697	12169.50151264848	45509.29891792768	0
