idx	X	Y	component
243	9452.683252816776	40384.17202982133	0
244	9452.68326663263	40384.17207043812	0
245	9464.53137627941	40380.53567742256	0
246	9464.531128456219	40380.5355948669	0
247	9465.538089641661	40380.34063491099	0
248	9464.540800646861	40380.57819937548	0
249	9465.540694194657	40380.34507523623	0
250	9465.540871249381	40380.3451601495	0
251	9506.880186851547	40375.42587686065	0
252	9506.78566315737	40375.37610065448	0
253	9508.024992619161	40375.45480114749	0
254	9506.880148769822	40375.42591715886	0
255	9508.015438956441	40375.47475628586	0
256	9508.016826524665	40375.4748082437	0
257	9594.271209373765	40379.71150114391	0
258	9594.271655923672	40379.71100401382	0
259	9595.027905036361	40378.87587855505	0
260	9594.265398714535	40379.71661383595	0
261	9595.028661060725	40378.86710865801	0
262	9595.027905036415	40378.87587855405	0
263	9700.203391492338	40420.20618935267	0
264	9700.204031355814	40420.20944212426	0
265	9700.929327341197	40420.88265147559	0
266	9700.203562101946	40420.20630892595	0
267	9700.977694015193	40420.86910657641	0
268	9700.979319289498	40420.86935428315	0
269	9717.51605500358	40426.7673434529	0
270	9717.515225671061	40426.76747400814	0
271	9718.499143821693	40427.06720656716	0
272	9717.515690655975	40426.76891069742	0
273	9718.496747784688	40427.06593516568	0
274	9718.499477153502	40427.06722671026	0
275	9761.618177007109	40434.24577084706	0
276	9761.618361748875	40434.24586567032	0
277	9762.51340335155	40434.15544451836	0
278	9761.613135838201	40434.20610960341	0
279	9762.670108944345	40434.09384112613	0
280	9762.526684929693	40434.15449519237	0
281	9776.186622978614	40434.86626435359	0
282	9776.187337737079	40434.86636407254	0
283	9777.203455607676	40434.75442336508	0
284	9776.191970582175	40434.85935576342	0
285	9777.216064040313	40434.7473426368	0
286	9777.216353242173	40434.74735965297	0
287	9803.708553419223	40429.47078988224	0
288	9803.709637167191	40429.47066660735	0
289	9804.680506880683	40429.19155998516	0
290	9803.71115633889	40429.46783002671	0
291	9804.694745290162	40429.19058772827	0
292	9804.695605367117	40429.19037917773	0
293	9813.818468933365	40426.77736761135	0
294	9813.819171767718	40426.77708203737	0
295	9814.833738128629	40427.01123940117	0
296	9813.824788709426	40426.78308190072	0
297	9814.841401667069	40426.99488745867	0
298	9814.842786756442	40426.99458080309	0
299	9840.49424158792	40422.84633519828	0
300	9840.494112103392	40422.84587249155	0
301	9841.523958365069	40422.74945339379	0
302	9840.505057024446	40422.8618216376	0
303	9841.52257964039	40422.74738951018	0
304	9841.524292291295	40422.74942635451	0
305	9843.576132398837	40422.33806522122	0
306	9843.577030634216	40422.33774327271	0
307	9844.627138433527	40422.35006298608	0
308	9843.57502134415	40422.33771388282	0
309	9844.626554005474	40422.35009037745	0
310	9844.626102350929	40422.35003315475	0
311	9902.582713725136	40416.31990427325	0
312	9902.582959898955	40416.31996462729	0
313	9903.559621379012	40415.97638494689	0
314	9902.579896592677	40416.31352862566	0
315	9903.55773361737	40415.97458071274	0
316	9903.560277232435	40415.97653622071	0
317	9911.925238292013	40416.12185059959	0
